OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
0, mujets, down, 0, 0.0, 2.4, 400.0, 500.0, 0, 1, 1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))) - 0.0278529
0, mujets, central, 0, 0.0, 2.4, 500.0, 600.0, 0, 1, 1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x)))
0, mujets, up, 0, 0.0, 2.4, 500.0, 600.0, 0, 1, 1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))) + 0.0346877
0, mujets, down, 0, 0.0, 2.4, 500.0, 600.0, 0, 1, 1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))) - 0.0346877
0, mujets, central, 0, 0.0, 2.4, 600.0, 800.0, 0, 1, 1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x)))
0, mujets, up, 0, 0.0, 2.4, 600.0, 800.0, 0, 1, 1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))) + 0.0350101
0, mujets, down, 0, 0.0, 2.4, 600.0, 800.0, 0, 1, 1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))) - 0.0350101
1, mujets, central, 0, 0.0, 2.4, 20.0, 30.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 20.0, 30.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.0415694
1, mujets, down, 0, 0.0, 2.4, 20.0, 30.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.0415694
1, mujets, central, 0, 0.0, 2.4, 30.0, 40.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 30.0, 40.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.023429
1, mujets, down, 0, 0.0, 2.4, 30.0, 40.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.023429
1, mujets, central, 0, 0.0, 2.4, 40.0, 50.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 40.0, 50.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.0261074
1, mujets, down, 0, 0.0, 2.4, 40.0, 50.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.0261074
1, mujets, central, 0, 0.0, 2.4, 50.0, 60.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 50.0, 60.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.0239251
1, mujets, down, 0, 0.0, 2.4, 50.0, 60.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.0239251
1, mujets, central, 0, 0.0, 2.4, 60.0, 70.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 60.0, 70.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.0232416
1, mujets, down, 0, 0.0, 2.4, 60.0, 70.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.0232416
1, mujets, central, 0, 0.0, 2.4, 70.0, 80.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 70.0, 80.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.0197251
1, mujets, down, 0, 0.0, 2.4, 70.0, 80.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.0197251
1, mujets, central, 0, 0.0, 2.4, 80.0, 100.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 80.0, 100.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.0217319
1, mujets, down, 0, 0.0, 2.4, 80.0, 100.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.0217319
1, mujets, central, 0, 0.0, 2.4, 100.0, 120.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 100.0, 120.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.0198108
1, mujets, down, 0, 0.0, 2.4, 100.0, 120.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.0198108
1, mujets, central, 0, 0.0, 2.4, 120.0, 160.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 120.0, 160.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.0193
1, mujets, down, 0, 0.0, 2.4, 120.0, 160.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.0193
1, mujets, central, 0, 0.0, 2.4, 160.0, 210.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 160.0, 210.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.0276144
1, mujets, down, 0, 0.0, 2.4, 160.0, 210.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.0276144
1, mujets, central, 0, 0.0, 2.4, 210.0, 260.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 210.0, 260.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.0205839
1, mujets, down, 0, 0.0, 2.4, 210.0, 260.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.0205839
1, mujets, central, 0, 0.0, 2.4, 260.0, 320.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 260.0, 320.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.026915
1, mujets, down, 0, 0.0, 2.4, 260.0, 320.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.026915
1, mujets, central, 0, 0.0, 2.4, 320.0, 400.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 320.0, 400.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.0312739
