OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
1, comb, central, 2, 1.6, 2.4, 20.0, 850.0, 0, 1, (((0.939038+(0.00226026*x))+(-7.38544e-06*(x*x)))+(5.77162e-09*(x*(x*x))))
1, comb, up, 2, 1.6, 2.4, 20.0, 850.0, 0, 1, (((0.939038+(0.00226026*x))+(-7.38544e-06*(x*x)))+(5.77162e-09*(x*(x*x)))) + ((((1.07417+(0.00285862*x))+(-9.56945e-06*(x*x)))+(7.66167e-09*(x*(x*x))))-(((0.803867+(0.00165886*x))+(-5.19532e-06*(x*x)))+(3.88441e-09*(x*(x*x)))))/2.0
1, comb, down, 2, 1.6, 2.4, 20.0, 850.0, 0, 1, (((0.939038+(0.00226026*x))+(-7.38544e-06*(x*x)))+(5.77162e-09*(x*(x*x)))) - ((((1.07417+(0.00285862*x))+(-9.56945e-06*(x*x)))+(7.66167e-09*(x*(x*x))))-(((0.803867+(0.00165886*x))+(-5.19532e-06*(x*x)))+(3.88441e-09*(x*(x*x)))))/2.0
2, comb, central, 2, 0.0, 2.4, 20.0, 1000.0, 0, 1, (((0.953235+(0.00206692*x))+(-5.21754e-06*(x*x)))+(3.44893e-09*(x*(x*x))))
2, comb, up, 2, 0.0, 2.4, 20.0, 1000.0, 0, 1, (((0.953235+(0.00206692*x))+(-5.21754e-06*(x*x)))+(3.44893e-09*(x*(x*x)))) + ((((1.26372+(0.0023265*x))+(-6.2548e-06*(x*x)))+(4.20761e-09*(x*(x*x))))-(((0.642947+(0.00180129*x))+(-4.16373e-06*(x*x)))+(2.68061e-09*(x*(x*x)))))/2.0
2, comb, down, 2, 0.0, 2.4, 20.0, 1000.0, 0, 1, (((0.953235+(0.00206692*x))+(-5.21754e-06*(x*x)))+(3.44893e-09*(x*(x*x)))) - ((((1.26372+(0.0023265*x))+(-6.2548e-06*(x*x)))+(4.20761e-09*(x*(x*x))))-(((0.642947+(0.00180129*x))+(-4.16373e-06*(x*x)))+(2.68061e-09*(x*(x*x)))))/2.0
3, ttbar, central, 0, 0.0, 2.4, 20, 99999, 0.15, 1.0, 1.02065*x*x*x*x-2.55246*x*x*x+1.95819*x*x-0.655278*x+1.06174
3, ttbar, up, 0, 0.0, 2.4, 20, 99999, 0.15, 1.0, 1.02065*x*x*x*x-2.55246*x*x*x+1.95819*x*x-0.655278*x+1.06174 + 0.02
3, ttbar, down, 0, 0.0, 2.4, 20, 99999, 0.15, 1.0, 1.02065*x*x*x*x-2.55246*x*x*x+1.95819*x*x-0.655278*x+1.06174 - 0.02
0, ttbar, central, 0, 0.0, 2.4, 0.0, 499.0, 0, 1, 0.968
0, ttbar, up, 0, 0.0, 2.4, 0.0, 499.0, 0, 1, 0.986
0, ttbar, down, 0, 0.0, 2.4, 0.0, 499.0, 0, 1, 0.95
1, ttbar, central, 0, 0.0, 2.4, 0.0, 499.0, 0, 1, 0.97
1, ttbar, up, 0, 0.0, 2.4, 0.0, 499.0, 0, 1, 0.987
1, ttbar, down, 0, 0.0, 2.4, 0.0, 499.0, 0, 1, 0.953
2, ttbar, central, 0, 0.0, 2.4, 0.0, 499.0, 0, 1, 0.902
2, ttbar, up, 0, 0.0, 2.4, 0.0, 499.0, 0, 1, 0.929
2, ttbar, down, 0, 0.0, 2.4, 0.0, 499.0, 0, 1, 0.875

0, mujets, central, 1, 0, 2.4, 20, 30, 0, 1, "1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))" 
0, mujets, down, 1, 0, 2.4, 20, 30, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))-0.0357984)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
0, mujets, up, 1, 0, 2.4, 20, 30, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))+0.0357984)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
1, mujets, central, 1, 0, 2.4, 20, 30, 0, 1, "0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))" 
1, mujets, down, 1, 0, 2.4, 20, 30, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))-0.0479569)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
1, mujets, up, 1, 0, 2.4, 20, 30, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))+0.0479569)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
2, mujets, central, 1, 0, 2.4, 20, 30, 0, 1, "0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))" 
2, mujets, down, 1, 0, 2.4, 20, 30, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))-0.0660802)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
2, mujets, up, 1, 0, 2.4, 20, 30, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))+0.0660802)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
0, mujets, central, 1, 0, 2.4, 30, 40, 0, 1, "1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))" 
0, mujets, down, 1, 0, 2.4, 30, 40, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))-0.017992)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
0, mujets, up, 1, 0, 2.4, 30, 40, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))+0.017992)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
1, mujets, central, 1, 0, 2.4, 30, 40, 0, 1, "0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))" 
1, mujets, down, 1, 0, 2.4, 30, 40, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))-0.0279306)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
1, mujets, up, 1, 0, 2.4, 30, 40, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))+0.0279306)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
2, mujets, central, 1, 0, 2.4, 30, 40, 0, 1, "0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))" 
2, mujets, down, 1, 0, 2.4, 30, 40, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))-0.0299138)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
2, mujets, up, 1, 0, 2.4, 30, 40, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))+0.0299138)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
0, mujets, central, 1, 0, 2.4, 40, 50, 0, 1, "1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))" 
0, mujets, down, 1, 0, 2.4, 40, 50, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))-0.0169184)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
0, mujets, up, 1, 0, 2.4, 40, 50, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))+0.0169184)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
1, mujets, central, 1, 0, 2.4, 40, 50, 0, 1, "0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))" 
1, mujets, down, 1, 0, 2.4, 40, 50, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))-0.0318744)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
1, mujets, up, 1, 0, 2.4, 40, 50, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))+0.0318744)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
2, mujets, central, 1, 0, 2.4, 40, 50, 0, 1, "0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))" 
2, mujets, down, 1, 0, 2.4, 40, 50, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))-0.032965)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
2, mujets, up, 1, 0, 2.4, 40, 50, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))+0.032965)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
0, mujets, central, 1, 0, 2.4, 50, 60, 0, 1, "1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))" 
0, mujets, down, 1, 0, 2.4, 50, 60, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))-0.0200852)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
0, mujets, up, 1, 0, 2.4, 50, 60, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))+0.0200852)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
1, mujets, central, 1, 0, 2.4, 50, 60, 0, 1, "0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))" 
1, mujets, down, 1, 0, 2.4, 50, 60, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))-0.0320554)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
1, mujets, up, 1, 0, 2.4, 50, 60, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))+0.0320554)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
2, mujets, central, 1, 0, 2.4, 50, 60, 0, 1, "0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))" 
2, mujets, down, 1, 0, 2.4, 50, 60, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))-0.0339404)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
2, mujets, up, 1, 0, 2.4, 50, 60, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))+0.0339404)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
0, mujets, central, 1, 0, 2.4, 60, 70, 0, 1, "1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))" 
0, mujets, down, 1, 0, 2.4, 60, 70, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))-0.0210594)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
0, mujets, up, 1, 0, 2.4, 60, 70, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))+0.0210594)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
1, mujets, central, 1, 0, 2.4, 60, 70, 0, 1, "0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))" 
1, mujets, down, 1, 0, 2.4, 60, 70, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))-0.0316665)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
1, mujets, up, 1, 0, 2.4, 60, 70, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))+0.0316665)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
2, mujets, central, 1, 0, 2.4, 60, 70, 0, 1, "0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))" 
2, mujets, down, 1, 0, 2.4, 60, 70, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))-0.0362514)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
2, mujets, up, 1, 0, 2.4, 60, 70, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))+0.0362514)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
0, mujets, central, 1, 0, 2.4, 70, 80, 0, 1, "1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))" 
0, mujets, down, 1, 0, 2.4, 70, 80, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))-0.0180289)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
0, mujets, up, 1, 0, 2.4, 70, 80, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))+0.0180289)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
1, mujets, central, 1, 0, 2.4, 70, 80, 0, 1, "0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))" 
1, mujets, down, 1, 0, 2.4, 70, 80, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))-0.0301609)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
1, mujets, up, 1, 0, 2.4, 70, 80, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))+0.0301609)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
2, mujets, central, 1, 0, 2.4, 70, 80, 0, 1, "0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))" 
2, mujets, down, 1, 0, 2.4, 70, 80, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))-0.032763)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
2, mujets, up, 1, 0, 2.4, 70, 80, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))+0.032763)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
0, mujets, central, 1, 0, 2.4, 80, 100, 0, 1, "1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))" 
0, mujets, down, 1, 0, 2.4, 80, 100, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))-0.0206386)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
0, mujets, up, 1, 0, 2.4, 80, 100, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))+0.0206386)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
1, mujets, central, 1, 0, 2.4, 80, 100, 0, 1, "0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))" 
1, mujets, down, 1, 0, 2.4, 80, 100, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))-0.0275172)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
1, mujets, up, 1, 0, 2.4, 80, 100, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))+0.0275172)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
2, mujets, central, 1, 0, 2.4, 80, 100, 0, 1, "0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))" 
2, mujets, down, 1, 0, 2.4, 80, 100, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))-0.0366435)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
2, mujets, up, 1, 0, 2.4, 80, 100, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))+0.0366435)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
0, mujets, central, 1, 0, 2.4, 100, 120, 0, 1, "1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))" 
0, mujets, down, 1, 0, 2.4, 100, 120, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))-0.0196933)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
0, mujets, up, 1, 0, 2.4, 100, 120, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))+0.0196933)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
1, mujets, central, 1, 0, 2.4, 100, 120, 0, 1, "0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))" 
1, mujets, down, 1, 0, 2.4, 100, 120, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))-0.0267551)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
1, mujets, up, 1, 0, 2.4, 100, 120, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))+0.0267551)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
2, mujets, central, 1, 0, 2.4, 100, 120, 0, 1, "0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))" 
2, mujets, down, 1, 0, 2.4, 100, 120, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))-0.0380308)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
2, mujets, up, 1, 0, 2.4, 100, 120, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))+0.0380308)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
0, mujets, central, 1, 0, 2.4, 120, 160, 0, 1, "1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))" 
0, mujets, down, 1, 0, 2.4, 120, 160, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))-0.0155165)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
0, mujets, up, 1, 0, 2.4, 120, 160, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))+0.0155165)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
1, mujets, central, 1, 0, 2.4, 120, 160, 0, 1, "0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))" 
1, mujets, down, 1, 0, 2.4, 120, 160, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))-0.029527)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
1, mujets, up, 1, 0, 2.4, 120, 160, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))+0.029527)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
2, mujets, central, 1, 0, 2.4, 120, 160, 0, 1, "0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))" 
2, mujets, down, 1, 0, 2.4, 120, 160, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))-0.0226763)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
2, mujets, up, 1, 0, 2.4, 120, 160, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))+0.0226763)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
0, mujets, central, 1, 0, 2.4, 160, 210, 0, 1, "1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))" 
0, mujets, down, 1, 0, 2.4, 160, 210, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))-0.0230007)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
0, mujets, up, 1, 0, 2.4, 160, 210, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))+0.0230007)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
1, mujets, central, 1, 0, 2.4, 160, 210, 0, 1, "0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))" 
1, mujets, down, 1, 0, 2.4, 160, 210, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))-0.0464665)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
1, mujets, up, 1, 0, 2.4, 160, 210, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))+0.0464665)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
2, mujets, central, 1, 0, 2.4, 160, 210, 0, 1, "0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))" 
2, mujets, down, 1, 0, 2.4, 160, 210, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))-0.0411264)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
2, mujets, up, 1, 0, 2.4, 160, 210, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))+0.0411264)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
0, mujets, central, 1, 0, 2.4, 210, 260, 0, 1, "1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))" 
0, mujets, down, 1, 0, 2.4, 210, 260, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))-0.0233707)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
0, mujets, up, 1, 0, 2.4, 210, 260, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))+0.0233707)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
1, mujets, central, 1, 0, 2.4, 210, 260, 0, 1, "0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))" 
1, mujets, down, 1, 0, 2.4, 210, 260, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))-0.0465713)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
1, mujets, up, 1, 0, 2.4, 210, 260, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))+0.0465713)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
2, mujets, central, 1, 0, 2.4, 210, 260, 0, 1, "0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))" 
2, mujets, down, 1, 0, 2.4, 210, 260, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))-0.0391758)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
2, mujets, up, 1, 0, 2.4, 210, 260, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))+0.0391758)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
0, mujets, central, 1, 0, 2.4, 260, 320, 0, 1, "1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))" 
0, mujets, down, 1, 0, 2.4, 260, 320, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))-0.0197976)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
0, mujets, up, 1, 0, 2.4, 260, 320, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))+0.0197976)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
1, mujets, central, 1, 0, 2.4, 260, 320, 0, 1, "0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))" 
1, mujets, down, 1, 0, 2.4, 260, 320, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))-0.0448391)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
1, mujets, up, 1, 0, 2.4, 260, 320, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))+0.0448391)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
2, mujets, central, 1, 0, 2.4, 260, 320, 0, 1, "0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))" 
2, mujets, down, 1, 0, 2.4, 260, 320, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))-0.0406139)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
2, mujets, up, 1, 0, 2.4, 260, 320, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))+0.0406139)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
0, mujets, central, 1, 0, 2.4, 320, 400, 0, 1, "1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))" 
0, mujets, down, 1, 0, 2.4, 320, 400, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))-0.029301)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
0, mujets, up, 1, 0, 2.4, 320, 400, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))+0.029301)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
1, mujets, central, 1, 0, 2.4, 320, 400, 0, 1, "0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))" 
1, mujets, down, 1, 0, 2.4, 320, 400, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))-0.0484107)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
1, mujets, up, 1, 0, 2.4, 320, 400, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))+0.0484107)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
2, mujets, central, 1, 0, 2.4, 320, 400, 0, 1, "0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))" 
2, mujets, down, 1, 0, 2.4, 320, 400, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))-0.0485344)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
2, mujets, up, 1, 0, 2.4, 320, 400, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))+0.0485344)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
0, mujets, central, 1, 0, 2.4, 400, 500, 0, 1, "1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))" 
0, mujets, down, 1, 0, 2.4, 400, 500, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))-0.0488732)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
0, mujets, up, 1, 0, 2.4, 400, 500, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))+0.0488732)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
1, mujets, central, 1, 0, 2.4, 400, 500, 0, 1, "0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))" 
1, mujets, down, 1, 0, 2.4, 400, 500, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))-0.0657275)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
1, mujets, up, 1, 0, 2.4, 400, 500, 0, 1, "2*(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x)))+0.0657275)-(0.896758*((1.+(0.11259*x))/(1.+(0.105615*x))))" 
2, mujets, central, 1, 0, 2.4, 400, 500, 0, 1, "0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))" 
2, mujets, down, 1, 0, 2.4, 400, 500, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))-0.0604263)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
2, mujets, up, 1, 0, 2.4, 400, 500, 0, 1, "2*(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x)))+0.0604263)-(0.802128*((1.+(0.024399*x))/(1.+(0.0215834*x))))" 
0, mujets, central, 1, 0, 2.4, 500, 600, 0, 1, "1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))" 
0, mujets, down, 1, 0, 2.4, 500, 600, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))-0.0474228)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
0, mujets, up, 1, 0, 2.4, 500, 600, 0, 1, "2*(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x)))+0.0474228)-(1.65936*((1.+(0.546853*x))/(1.+(0.93234*x))))" 
